Gene stable ID	Gene name	NCBI gene ID
WBGene00048657	21ur-4934	
WBGene00048658	21ur-3335	
WBGene00048659	21ur-3856	
WBGene00048660	21ur-4698	
WBGene00048661	21ur-5349	
WBGene00048662	21ur-3458	
WBGene00048663	21ur-1110	
WBGene00048664	21ur-4178	
WBGene00048665	21ur-1286	
WBGene00048666	21ur-3713	
WBGene00048667	21ur-1730	
WBGene00048668	21ur-1024	
WBGene00048669	21ur-4893	
WBGene00048670	21ur-2241	
WBGene00048671	21ur-3969	
WBGene00048672	21ur-3730	
WBGene00048673	21ur-4970	
WBGene00048674	21ur-2381	
WBGene00048675	21ur-4939	
WBGene00048676	21ur-4385	
WBGene00048677	21ur-5445	
WBGene00048678	21ur-4469	
WBGene00048679	21ur-3551	
WBGene00048680	21ur-4044	
WBGene00048681	21ur-2185	
WBGene00048682	21ur-331	
WBGene00048683	21ur-2175	
WBGene00048684	21ur-4943	
WBGene00048685	21ur-5121	
WBGene00048686	21ur-5278	
WBGene00048687	21ur-5410	
WBGene00048688	21ur-3469	
WBGene00048689	21ur-5097	
WBGene00048690	21ur-2577	
WBGene00048691	21ur-3133	
WBGene00048692	21ur-435	
WBGene00048693	21ur-4788	
WBGene00048694	21ur-1959	
WBGene00048695	21ur-1736	
WBGene00048696	21ur-314	
WBGene00048697	21ur-5300	
WBGene00048698	21ur-4168	
WBGene00048699	21ur-1486	
WBGene00048700	21ur-1893	
WBGene00048701	21ur-112	
WBGene00048702	21ur-1967	
WBGene00048703	21ur-907	
WBGene00048704	21ur-3728	
WBGene00048705	21ur-4450	
WBGene00048706	21ur-4558	
WBGene00048707	21ur-5380	
WBGene00048708	21ur-1806	
WBGene00048709	21ur-4503	
WBGene00048710	21ur-3406	
WBGene00048711	21ur-3431	
WBGene00048712	21ur-4584	
WBGene00048713	21ur-5018	
WBGene00048714	21ur-3708	
WBGene00048715	21ur-2908	
WBGene00048716	21ur-4989	
WBGene00048717	21ur-1469	
WBGene00048718	21ur-1014	
WBGene00048719	21ur-4413	
WBGene00048720	21ur-1407	
WBGene00048721	21ur-3992	
WBGene00048722	21ur-3583	
WBGene00048723	21ur-4474	
WBGene00048724	21ur-3002	
WBGene00048725	21ur-1534	
WBGene00048726	21ur-3045	
WBGene00048727	21ur-2971	
WBGene00048728	21ur-570	
WBGene00048729	21ur-2166	
WBGene00048730	21ur-2445	
WBGene00048731	21ur-3646	
WBGene00048732	21ur-1314	
WBGene00048733	21ur-4702	
WBGene00048734	21ur-902	
WBGene00048735	21ur-1145	
WBGene00048736	21ur-476	
WBGene00048737	21ur-259	
WBGene00048738	21ur-4021	
WBGene00048739	21ur-4928	
WBGene00048740	21ur-1562	
WBGene00048741	21ur-5102	
WBGene00048742	21ur-1853	
WBGene00048743	21ur-1290	
WBGene00048744	21ur-2901	
WBGene00048745	21ur-90	
WBGene00048746	21ur-4313	
WBGene00048747	21ur-1774	
WBGene00048748	21ur-2564	
WBGene00048749	21ur-3863	
WBGene00048750	21ur-3633	
WBGene00048751	21ur-2715	
WBGene00048752	21ur-1757	
WBGene00048753	21ur-3933	
WBGene00048754	21ur-4008	
WBGene00048755	21ur-732	
WBGene00048756	21ur-1521	
WBGene00048757	21ur-340	
WBGene00048758	21ur-3947	
WBGene00048759	21ur-5423	
WBGene00048760	21ur-5362	
WBGene00048761	21ur-80	
WBGene00048762	21ur-1097	
WBGene00048763	21ur-1479	
WBGene00048764	21ur-2917	
WBGene00048765	21ur-4258	
WBGene00048766	21ur-2431	
WBGene00048767	21ur-1088	
WBGene00048768	21ur-2379	
WBGene00048769	21ur-1011	
WBGene00048770	21ur-3343	
WBGene00048771	21ur-5103	
WBGene00048772	21ur-4266	
WBGene00048773	21ur-968	
WBGene00048774	21ur-2926	
WBGene00048775	21ur-642	
WBGene00048776	21ur-222	
WBGene00048777	21ur-2020	
WBGene00048778	21ur-2092	
WBGene00048779	21ur-1364	
WBGene00048780	21ur-4405	
WBGene00048781	21ur-3913	
WBGene00048782	21ur-3118	
WBGene00048783	21ur-2948	
WBGene00048784	21ur-899	
WBGene00048785	21ur-5336	
WBGene00048786	21ur-62	
WBGene00048787	21ur-2139	
WBGene00048788	21ur-4366	
WBGene00048789	21ur-2537	
WBGene00048790	21ur-5142	
WBGene00048791	21ur-4820	
WBGene00048792	21ur-2413	
WBGene00048793	21ur-2846	
WBGene00048794	21ur-1684	
WBGene00048795	21ur-168	
WBGene00048796	21ur-4251	
WBGene00048797	21ur-3182	
WBGene00048798	21ur-2272	
WBGene00048799	21ur-2014	
WBGene00048800	21ur-3395	
WBGene00048801	21ur-1901	
WBGene00048802	21ur-2573	
WBGene00048803	21ur-3097	
WBGene00048804	21ur-355	
WBGene00048805	21ur-1916	
WBGene00048806	21ur-856	
WBGene00048807	21ur-2722	
WBGene00048808	21ur-4335	
WBGene00048809	21ur-1808	
WBGene00048810	21ur-4355	
WBGene00048811	21ur-2617	
WBGene00048812	21ur-3759	
WBGene00048813	21ur-1506	
WBGene00048814	21ur-2729	
WBGene00048815	21ur-4434	
WBGene00048816	21ur-4728	
WBGene00048817	21ur-2580	
WBGene00048819	21ur-4226	
WBGene00048820	21ur-1973	
WBGene00048821	21ur-958	
WBGene00048822	21ur-601	
WBGene00048823	21ur-4295	
WBGene00048824	21ur-1451	
WBGene00048825	21ur-2212	
WBGene00048826	21ur-5119	
WBGene00048827	21ur-1771	
WBGene00048828	21ur-2620	
WBGene00048829	21ur-3606	
WBGene00048830	21ur-4352	
WBGene00048831	21ur-1554	
WBGene00048832	21ur-4344	
WBGene00048833	21ur-2505	
WBGene00048834	21ur-4603	
WBGene00048835	21ur-3616	
WBGene00048836	21ur-3831	
WBGene00048837	21ur-3698	
WBGene00048838	21ur-1343	
WBGene00048839	21ur-1498	
WBGene00048840	21ur-3800	
WBGene00048841	21ur-1617	
WBGene00048842	21ur-4835	
WBGene00048843	21ur-683	
WBGene00048844	21ur-3587	
WBGene00048845	21ur-5147	
WBGene00048846	21ur-3839	
WBGene00048847	21ur-4247	
WBGene00048848	21ur-839	
WBGene00048849	21ur-2258	
WBGene00048850	21ur-2991	
WBGene00048851	21ur-1409	
WBGene00048852	21ur-173	
WBGene00048853	21ur-1245	
WBGene00048854	21ur-269	
WBGene00048855	21ur-4721	
WBGene00048856	21ur-4416	
WBGene00048857	21ur-3739	
WBGene00048858	21ur-884	
WBGene00048859	21ur-3536	
WBGene00048860	21ur-4392	
WBGene00048861	21ur-4685	
WBGene00048862	21ur-1528	
WBGene00048863	21ur-4285	
WBGene00048864	21ur-5346	
WBGene00048865	21ur-1388	
WBGene00048866	21ur-4011	
WBGene00048867	21ur-3385	
WBGene00048868	21ur-3388	
WBGene00048869	21ur-3858	
WBGene00048870	21ur-5044	
WBGene00048871	21ur-1256	
WBGene00048872	21ur-467	
WBGene00048873	21ur-3737	
WBGene00048874	21ur-1829	
WBGene00048875	21ur-1852	
WBGene00048876	21ur-252	
WBGene00048877	21ur-474	
WBGene00048878	21ur-1355	
WBGene00048879	21ur-4672	
WBGene00048880	21ur-2366	
WBGene00048881	21ur-1416	
WBGene00048882	21ur-847	
WBGene00048883	21ur-2437	
WBGene00048884	21ur-2867	
WBGene00048885	21ur-1055	
WBGene00048886	21ur-2122	
WBGene00048887	21ur-1868	
WBGene00048888	21ur-4627	
WBGene00048889	21ur-3556	
WBGene00048890	21ur-3661	
WBGene00048891	21ur-17	
WBGene00048892	21ur-3626	
WBGene00048893	21ur-2428	
WBGene00048894	21ur-120	
WBGene00048895	21ur-810	
WBGene00048896	21ur-2125	
WBGene00048897	21ur-270	
WBGene00048898	21ur-5049	
WBGene00048899	21ur-2430	
WBGene00048900	21ur-5295	
WBGene00048901	21ur-4909	
WBGene00048902	21ur-1313	
WBGene00048903	21ur-4744	
WBGene00048904	21ur-4288	
WBGene00048905	21ur-4651	
WBGene00048906	21ur-3668	
WBGene00048907	21ur-4630	
WBGene00048908	21ur-1337	
WBGene00048909	21ur-2628	
WBGene00048910	21ur-4423	
WBGene00048911	21ur-121	
WBGene00048912	21ur-3746	
WBGene00048913	21ur-2829	
WBGene00048914	21ur-758	
WBGene00048915	21ur-4809	
WBGene00048916	21ur-4527	
WBGene00048917	21ur-262	
WBGene00048918	21ur-541	
WBGene00048919	21ur-2044	
WBGene00048920	21ur-5190	
WBGene00048921	21ur-3878	
WBGene00048922	21ur-730	
WBGene00048923	21ur-275	
WBGene00048924	21ur-3689	
WBGene00048925	21ur-4363	
WBGene00048926	21ur-3300	
WBGene00048927	21ur-1192	
WBGene00048928	21ur-4468	
WBGene00048929	21ur-5328	
WBGene00048930	21ur-722	
WBGene00048931	21ur-4105	
WBGene00048932	21ur-580	
WBGene00048933	21ur-4982	
WBGene00048934	21ur-3507	
WBGene00048935	21ur-1130	
WBGene00048936	21ur-1677	
WBGene00048937	21ur-3907	
WBGene00048938	21ur-130	
WBGene00048939	21ur-3989	
WBGene00048940	21ur-3194	
WBGene00048941	21ur-2738	
WBGene00048942	21ur-4877	
WBGene00048943	21ur-3765	
WBGene00048944	21ur-1331	
WBGene00048945	21ur-2217	
WBGene00048946	21ur-5007	
WBGene00048947	21ur-2288	
WBGene00048948	21ur-1795	
WBGene00048949	21ur-2499	
WBGene00048950	21ur-2340	
WBGene00048951	21ur-1139	
WBGene00048952	21ur-3784	
WBGene00048953	21ur-1151	
WBGene00048954	21ur-4010	
WBGene00048955	21ur-4129	
WBGene00048956	21ur-1434	
WBGene00048957	21ur-1944	
WBGene00048958	21ur-853	
WBGene00048959	21ur-838	
WBGene00048960	21ur-229	
WBGene00048961	21ur-1047	
WBGene00048962	21ur-3379	
WBGene00048963	21ur-1971	
WBGene00048964	21ur-2677	
WBGene00048965	21ur-1008	
WBGene00048966	21ur-1062	
WBGene00048967	21ur-5152	
WBGene00048968	21ur-3325	
WBGene00048969	21ur-511	
WBGene00048970	21ur-2651	
WBGene00048971	21ur-209	
WBGene00048972	21ur-1341	
WBGene00048973	21ur-1932	
WBGene00048974	21ur-3281	
WBGene00048975	21ur-1408	
WBGene00048976	21ur-4633	
WBGene00048977	21ur-893	
WBGene00048978	21ur-4432	
WBGene00048979	21ur-1947	
WBGene00048980	21ur-2321	
WBGene00048981	21ur-661	
WBGene00048982	21ur-3429	
WBGene00048983	21ur-4563	
WBGene00048984	21ur-2105	
WBGene00048985	21ur-2773	
WBGene00048986	21ur-704	
WBGene00048987	21ur-2047	
WBGene00048988	21ur-2110	
WBGene00048989	21ur-137	
WBGene00048990	21ur-509	
WBGene00048991	21ur-3624	
WBGene00048992	21ur-3550	
WBGene00048993	21ur-4154	
WBGene00048994	21ur-3822	
WBGene00048995	21ur-942	
WBGene00048996	21ur-1262	
WBGene00048997	21ur-2133	
WBGene00048998	21ur-2895	
WBGene00048999	21ur-4663	
WBGene00049000	21ur-3830	
WBGene00049001	21ur-3341	
WBGene00049002	21ur-4775	
WBGene00049003	21ur-5055	
WBGene00049004	21ur-3357	
WBGene00049005	21ur-3446	
WBGene00049006	21ur-1643	
WBGene00049007	21ur-2572	
WBGene00049008	21ur-4257	
WBGene00049009	21ur-5132	
WBGene00049010	21ur-921	
WBGene00049011	21ur-324	
WBGene00049012	21ur-3569	
WBGene00049013	21ur-933	
WBGene00049014	21ur-1549	
WBGene00049015	21ur-4658	
WBGene00049016	21ur-1205	
WBGene00049017	21ur-3128	
WBGene00049018	21ur-3677	
WBGene00049019	21ur-287	
WBGene00049020	21ur-1559	
WBGene00049021	21ur-1472	
WBGene00049022	21ur-3595	
WBGene00049023	21ur-1392	
WBGene00049024	21ur-3979	
WBGene00049025	21ur-4265	
WBGene00049026	21ur-3414	
WBGene00049027	21ur-2516	
WBGene00049028	21ur-1929	
WBGene00049029	21ur-6	
WBGene00049030	21ur-4799	
WBGene00049031	21ur-2610	
WBGene00049032	21ur-3686	
WBGene00049033	21ur-3212	
WBGene00049034	21ur-3072	
WBGene00049035	21ur-2336	
WBGene00049036	21ur-4490	
WBGene00049037	21ur-1874	
WBGene00049038	21ur-1269	
WBGene00049039	21ur-2863	
WBGene00049040	21ur-2600	
WBGene00049041	21ur-4078	
WBGene00049042	21ur-2312	
WBGene00049043	21ur-4072	
WBGene00049044	21ur-1780	
WBGene00049045	21ur-3848	
WBGene00049046	21ur-1983	
WBGene00049047	21ur-2051	
WBGene00049048	21ur-1540	
WBGene00049049	21ur-1633	
WBGene00049050	21ur-1270	
WBGene00049051	21ur-1624	
WBGene00049052	21ur-2627	
WBGene00049053	21ur-3893	
WBGene00049054	21ur-4880	
WBGene00049055	21ur-118	
WBGene00049056	21ur-5062	
WBGene00049057	21ur-404	
WBGene00049058	21ur-4800	
WBGene00049059	21ur-3240	
WBGene00049060	21ur-2463	
WBGene00049061	21ur-2609	
WBGene00049062	21ur-2029	
WBGene00049063	21ur-3148	
WBGene00049064	21ur-2230	
WBGene00049065	21ur-3715	
WBGene00049066	21ur-63	
WBGene00049067	21ur-3608	
WBGene00049068	21ur-3098	
WBGene00049069	21ur-3022	
WBGene00049070	21ur-1374	
WBGene00049071	21ur-5407	
WBGene00049072	21ur-186	
WBGene00049073	21ur-2223	
WBGene00049074	21ur-3685	
WBGene00049075	21ur-329	
WBGene00049076	21ur-1401	
WBGene00049077	21ur-2367	
WBGene00049078	21ur-3825	
WBGene00049079	21ur-4082	
WBGene00049080	21ur-2526	
WBGene00049081	21ur-2806	
WBGene00049082	21ur-2803	
WBGene00049083	21ur-2266	
WBGene00049084	21ur-1229	
WBGene00049085	21ur-4918	
WBGene00049086	21ur-2964	
WBGene00049087	21ur-3057	
WBGene00049088	21ur-2619	
WBGene00049089	21ur-2073	
WBGene00049090	21ur-3476	
WBGene00049091	21ur-4384	
WBGene00049092	21ur-2634	
WBGene00049093	21ur-4250	
WBGene00049094	21ur-1476	
WBGene00049095	21ur-43	
WBGene00049096	21ur-3220	
WBGene00049097	21ur-1822	
WBGene00049098	21ur-3124	
WBGene00049099	21ur-679	
WBGene00049100	21ur-5011	
WBGene00049101	21ur-864	
WBGene00049102	21ur-5317	
WBGene00049103	21ur-3557	
WBGene00049104	21ur-741	
WBGene00049105	21ur-3720	
WBGene00049106	21ur-5072	
WBGene00049107	21ur-2607	
WBGene00049108	21ur-4612	
WBGene00049109	21ur-2325	
WBGene00049110	21ur-4036	
WBGene00049111	21ur-3792	
WBGene00049112	21ur-5378	
WBGene00049113	21ur-2590	
WBGene00049114	21ur-4864	
WBGene00049115	21ur-59	
WBGene00049116	21ur-236	
WBGene00049117	21ur-4649	
WBGene00049118	21ur-4439	
WBGene00049119	21ur-2644	
WBGene00049120	21ur-737	
WBGene00049121	21ur-303	
WBGene00049122	21ur-693	
WBGene00049123	21ur-1382	
WBGene00049124	21ur-1160	
WBGene00049125	21ur-3964	
WBGene00049126	21ur-5185	
WBGene00049127	21ur-3846	
WBGene00049128	21ur-5202	
WBGene00049129	21ur-965	
WBGene00049130	21ur-2389	
WBGene00049131	21ur-5389	
WBGene00049132	21ur-2013	
WBGene00049133	21ur-129	
WBGene00049134	21ur-179	
WBGene00049135	21ur-860	
WBGene00049136	21ur-1231	
WBGene00049137	21ur-4303	
WBGene00049138	21ur-713	
WBGene00049139	21ur-4009	
WBGene00049140	21ur-3957	
WBGene00049141	21ur-3484	
WBGene00049142	21ur-3290	
WBGene00049143	21ur-1504	
WBGene00049144	21ur-4138	
WBGene00049145	21ur-3883	
WBGene00049146	21ur-3939	
WBGene00049147	21ur-4768	
WBGene00049148	21ur-4978	
WBGene00049149	21ur-4206	
WBGene00049150	21ur-4065	
WBGene00049151	21ur-3741	
WBGene00049152	21ur-3228	
WBGene00049153	21ur-3202	
WBGene00049154	21ur-2482	
WBGene00049155	21ur-1615	
WBGene00049156	21ur-4273	
WBGene00049157	21ur-3980	
WBGene00049158	21ur-3310	
WBGene00049159	21ur-3496	
WBGene00049160	21ur-995	
WBGene00049161	21ur-2857	
WBGene00049162	21ur-3752	
WBGene00049163	21ur-2263	
WBGene00049164	21ur-1443	
WBGene00049165	21ur-4379	
WBGene00049166	21ur-614	
WBGene00049167	21ur-1639	
WBGene00049168	21ur-172	
WBGene00049169	21ur-3945	
WBGene00049170	21ur-293	
WBGene00049171	21ur-381	
WBGene00049172	21ur-4525	
WBGene00049173	21ur-2054	
WBGene00049174	21ur-2118	
WBGene00049175	21ur-4881	
WBGene00049176	21ur-3012	
WBGene00049177	21ur-3104	
WBGene00049178	21ur-3153	
WBGene00049179	21ur-504	
WBGene00049180	21ur-443	
WBGene00049181	21ur-448	
WBGene00049182	21ur-1657	
WBGene00049183	21ur-4647	
WBGene00049184	21ur-4998	
WBGene00049185	21ur-91	
WBGene00049186	21ur-3276	
WBGene00049187	21ur-4096	
WBGene00049188	21ur-4483	
WBGene00049189	21ur-4991	
WBGene00049190	21ur-1802	
WBGene00049191	21ur-3350	
WBGene00049192	21ur-1898	
WBGene00049193	21ur-916	
WBGene00049194	21ur-837	
WBGene00049195	21ur-2755	
WBGene00049196	21ur-3972	
WBGene00049197	21ur-3650	
WBGene00049198	21ur-4487	
WBGene00049199	21ur-2062	
WBGene00049200	21ur-2521	
WBGene00049201	21ur-2879	
WBGene00049202	21ur-3538	
WBGene00049203	21ur-1563	
WBGene00049204	21ur-427	
WBGene00049205	21ur-3898	
WBGene00049206	21ur-4947	
WBGene00049207	21ur-3199	
WBGene00049208	21ur-595	
WBGene00049209	21ur-521	
WBGene00049210	21ur-2406	
WBGene00049211	21ur-2271	
WBGene00049212	21ur-5082	
WBGene00049213	21ur-5025	
WBGene00049214	21ur-2464	
WBGene00049215	21ur-5411	
WBGene00049216	21ur-5006	
WBGene00049217	21ur-4562	
WBGene00049218	21ur-2765	
WBGene00049219	21ur-2156	
WBGene00049220	21ur-4530	
WBGene00049221	21ur-149	
WBGene00049222	21ur-1809	
WBGene00049223	21ur-70	
WBGene00049224	21ur-2791	
WBGene00049225	21ur-777	
WBGene00049226	21ur-1722	
WBGene00049227	21ur-3838	
WBGene00049228	21ur-3058	
WBGene00049229	21ur-3932	
WBGene00049230	21ur-2906	
WBGene00049231	21ur-3170	
WBGene00049232	21ur-1817	
WBGene00049233	21ur-4571	
WBGene00049234	21ur-3171	
WBGene00049235	21ur-4395	
WBGene00049236	21ur-2980	
WBGene00049237	21ur-1329	
WBGene00049238	21ur-598	
WBGene00049239	21ur-3502	
WBGene00049240	21ur-3372	
WBGene00049241	21ur-3517	
WBGene00049242	21ur-5158	
WBGene00049243	21ur-1025	
WBGene00049244	21ur-3393	
WBGene00049245	21ur-1758	
WBGene00049246	21ur-221	
WBGene00049247	21ur-5372	
WBGene00049248	21ur-3110	
WBGene00049249	21ur-2333	
WBGene00049250	21ur-4528	
WBGene00049251	21ur-1285	
WBGene00049252	21ur-5230	
WBGene00049253	21ur-1882	
WBGene00049254	21ur-5030	
WBGene00049255	21ur-5237	
WBGene00049256	21ur-1021	
WBGene00049257	21ur-1578	
WBGene00049258	21ur-1707	
WBGene00049259	21ur-3983	
WBGene00049260	21ur-4110	
WBGene00049261	21ur-2684	
WBGene00049262	21ur-2378	
WBGene00049263	21ur-2492	
WBGene00049264	21ur-3489	
WBGene00049265	21ur-3166	
WBGene00049266	21ur-2476	
WBGene00049267	21ur-3524	
WBGene00049268	21ur-1106	
WBGene00049269	21ur-174	
WBGene00049270	21ur-4892	
WBGene00049271	21ur-5306	
WBGene00049272	21ur-3444	
WBGene00049273	21ur-2145	
WBGene00049274	21ur-4280	
WBGene00049275	21ur-332	
WBGene00049276	21ur-3617	
WBGene00049277	21ur-4415	
WBGene00049278	21ur-5267	
WBGene00049279	21ur-819	
WBGene00049280	21ur-4199	
WBGene00049281	21ur-1831	
WBGene00049282	21ur-1779	
WBGene00049283	21ur-650	
WBGene00049284	21ur-2399	
WBGene00049285	21ur-384	
WBGene00049286	21ur-4306	
WBGene00049287	21ur-3993	
WBGene00049288	21ur-4796	
WBGene00049289	21ur-4248	
WBGene00049290	21ur-3968	
WBGene00049291	21ur-412	
WBGene00049292	21ur-5298	
WBGene00049293	21ur-592	
WBGene00049294	21ur-1471	
WBGene00049295	21ur-2777	
WBGene00049296	21ur-4962	
WBGene00049297	21ur-2176	
WBGene00049298	21ur-4690	
WBGene00049299	21ur-602	
WBGene00049300	21ur-87	
WBGene00049301	21ur-4871	
WBGene00049302	21ur-4695	
WBGene00049303	21ur-3580	
WBGene00049304	21ur-4216	
WBGene00049305	21ur-3693	
WBGene00049306	21ur-2032	
WBGene00049307	21ur-787	
WBGene00049308	21ur-3066	
WBGene00049309	21ur-947	
WBGene00049310	21ur-522	
WBGene00049311	21ur-5341	
WBGene00049312	21ur-2316	
WBGene00049313	21ur-2039	
WBGene00049314	21ur-2789	
WBGene00049315	21ur-2004	
WBGene00049316	21ur-1892	
WBGene00049317	21ur-2898	
WBGene00049318	21ur-3874	
WBGene00049319	21ur-2561	
WBGene00049320	21ur-4296	
WBGene00049321	21ur-442	
WBGene00049322	21ur-784	
WBGene00049323	21ur-1992	
WBGene00049324	21ur-2534	
WBGene00049325	21ur-1982	
WBGene00049326	21ur-1588	
WBGene00049327	21ur-3437	
WBGene00049328	21ur-2818	
WBGene00049329	21ur-2198	
WBGene00049330	21ur-5247	
WBGene00049331	21ur-5095	
WBGene00049332	21ur-315	
WBGene00049333	21ur-2910	
WBGene00049334	21ur-4935	
WBGene00049335	21ur-3857	
WBGene00049336	21ur-2348	
WBGene00049337	21ur-3439	
WBGene00049338	21ur-668	
WBGene00049339	21ur-1616	
WBGene00049340	21ur-3203	
WBGene00049341	21ur-2951	
WBGene00049342	21ur-924	
WBGene00049343	21ur-4585	
WBGene00049344	21ur-2540	
WBGene00049345	21ur-4701	
WBGene00049346	21ur-2055	
WBGene00049347	21ur-4903	
WBGene00049348	21ur-550	
WBGene00049349	21ur-1350	
WBGene00049350	21ur-5162	
WBGene00049351	21ur-1706	
WBGene00049352	21ur-4157	
WBGene00049353	21ur-3065	
WBGene00049354	21ur-345	
WBGene00049355	21ur-1044	
WBGene00049356	21ur-4079	
WBGene00049357	21ur-4868	
WBGene00049358	21ur-5034	
WBGene00049359	21ur-1116	
WBGene00049360	21ur-3265	
WBGene00049361	21ur-4781	
WBGene00049362	21ur-4241	
WBGene00049363	21ur-3400	
WBGene00049364	21ur-72	
WBGene00049365	21ur-165	
WBGene00049366	21ur-2843	
WBGene00049367	21ur-1903	
WBGene00049368	21ur-2958	
WBGene00049369	21ur-2207	
WBGene00049370	21ur-858	
WBGene00049371	21ur-4181	
WBGene00049372	21ur-1173	
WBGene00049373	21ur-1363	
WBGene00049374	21ur-2824	
WBGene00049375	21ur-1034	
WBGene00049376	21ur-3643	
WBGene00049377	21ur-3576	
WBGene00049378	21ur-1575	
WBGene00049379	21ur-696	
WBGene00049380	21ur-152	
WBGene00049381	21ur-565	
WBGene00049382	21ur-4367	
WBGene00049383	21ur-4969	
WBGene00049384	21ur-1507	
WBGene00049385	21ur-18	
WBGene00049386	21ur-3084	
WBGene00049387	21ur-641	
WBGene00049388	21ur-801	
WBGene00049389	21ur-4959	
WBGene00049390	21ur-1216	
WBGene00049391	21ur-200	
WBGene00049392	21ur-5141	
WBGene00049393	21ur-2893	
WBGene00049394	21ur-4856	
WBGene00049395	21ur-2927	
WBGene00049396	21ur-3823	
WBGene00049397	21ur-3605	
WBGene00049398	21ur-3914	
WBGene00049399	21ur-1535	
WBGene00049400	21ur-3793	
WBGene00049401	21ur-5131	
WBGene00049402	21ur-5122	
WBGene00049403	21ur-280	
WBGene00049404	21ur-322	
WBGene00049405	21ur-4345	
WBGene00049406	21ur-4406	
WBGene00049407	21ur-5117	
WBGene00049408	21ur-4999	
WBGene00049409	21ur-4149	
WBGene00049410	21ur-4688	
WBGene00049411	21ur-3091	
WBGene00049412	21ur-1300	
WBGene00049413	21ur-167	
WBGene00049414	21ur-898	
WBGene00049415	21ur-2265	
WBGene00049416	21ur-1516	
WBGene00049417	21ur-3269	
WBGene00049418	21ur-5167	
WBGene00049419	21ur-136	
WBGene00049420	21ur-2747	
WBGene00049421	21ur-217	
WBGene00049422	21ur-2414	
WBGene00049423	21ur-4444	
WBGene00049424	21ur-2446	
WBGene00049425	21ur-5436	
WBGene00049426	21ur-4334	
WBGene00049427	21ur-4227	
WBGene00049428	21ur-875	
WBGene00049429	21ur-2101	
WBGene00049430	21ur-3775	
WBGene00049431	21ur-2382	
WBGene00049432	21ur-2457	
WBGene00049433	21ur-1425	
WBGene00049434	21ur-982	
WBGene00049435	21ur-1452	
WBGene00049436	21ur-4578	
WBGene00049437	21ur-107	
WBGene00049438	21ur-2240	
WBGene00049439	21ur-634	
WBGene00049440	21ur-4602	
WBGene00049441	21ur-2259	
WBGene00049443	21ur-1529	
WBGene00049444	21ur-2088	
WBGene00049445	21ur-2183	
WBGene00049446	21ur-857	
WBGene00049447	21ur-1772	
WBGene00049448	21ur-3697	
WBGene00049449	21ur-960	
WBGene00049450	21ur-1344	
WBGene00049451	21ur-3363	
WBGene00049452	21ur-1376	
WBGene00049453	21ur-2093	
WBGene00049454	21ur-3535	
WBGene00049455	21ur-1951	
WBGene00049456	21ur-950	
WBGene00049457	21ur-2211	
WBGene00049458	21ur-2581	
WBGene00049459	21ur-4290	
WBGene00049460	21ur-2065	
WBGene00049461	21ur-1322	
WBGene00049462	21ur-3319	
WBGene00049463	21ur-4429	
WBGene00049464	21ur-2473	
WBGene00049465	21ur-4679	
WBGene00049466	21ur-4789	
WBGene00049467	21ur-2579	
WBGene00049468	21ur-1280	
WBGene00049469	21ur-827	
WBGene00049470	21ur-1041	
WBGene00049471	21ur-4169	
WBGene00049472	21ur-4471	
WBGene00049473	21ur-4422	
WBGene00049474	21ur-1224	
WBGene00049475	21ur-5352	
WBGene00049476	21ur-705	
WBGene00049477	21ur-3309	
WBGene00049478	21ur-1999	
WBGene00049479	21ur-4752	
WBGene00049480	21ur-2576	
WBGene00049481	21ur-3639	
WBGene00049482	21ur-5017	
WBGene00049483	21ur-1964	
WBGene00049484	21ur-3042	
WBGene00049485	21ur-1490	
WBGene00049486	21ur-34	
WBGene00049487	21ur-432	
WBGene00049488	21ur-1764	
WBGene00049489	21ur-111	
WBGene00049490	21ur-759	
WBGene00049491	21ur-3705	
WBGene00049492	21ur-1082	
WBGene00049493	21ur-2740	
WBGene00049494	21ur-2832	
WBGene00049495	21ur-4559	
WBGene00049496	21ur-3340	
WBGene00049497	21ur-1144	
WBGene00049498	21ur-1123	
WBGene00049499	21ur-3430	
WBGene00049500	21ur-1670	
WBGene00049501	21ur-5351	
WBGene00049502	21ur-1417	
WBGene00049503	21ur-3978	
WBGene00049504	21ur-5329	
WBGene00049505	21ur-2718	
WBGene00049506	21ur-3229	
WBGene00049507	21ur-2970	
WBGene00049508	21ur-1917	
WBGene00049509	21ur-1074	
WBGene00049510	21ur-4414	
WBGene00049511	21ur-2735	
WBGene00049512	21ur-407	
WBGene00049513	21ur-190	
WBGene00049514	21ur-1805	
WBGene00049515	21ur-5337	
WBGene00049516	21ur-2394	
WBGene00049517	21ur-1238	
WBGene00049518	21ur-4323	
WBGene00049519	21ur-2588	
